label, pred
1, 0.9987419843673706
0, 0.9481924772262573
0, 1.0
1, 1.0
0, 0.9970530867576599
0, 1.0000001192092896
0, 0.9997208118438721
1, 0.998744010925293
0, 0.9943132996559143
0, 0.9969514012336731
0, 0.9999258518218994
0, 0.9994249939918518
0, 0.9998578429222107
1, 1.0
0, 0.9972679615020752
0, 0.9964990019798279
1, 0.9491439461708069
0, 0.9997206926345825
1, 0.9995784163475037
1, 0.9999574422836304
0, 0.9987437725067139
0, 0.9962960481643677
0, 0.977690577507019
1, 0.9994246959686279
1, 0.999426543712616
0, 0.9999998807907104
0, 0.9994252324104309
0, 0.997990608215332
0, 0.9987429976463318
0, 0.9977015852928162
0, 0.9997711181640625
1, 0.9964980483055115
0, 0.9987938404083252
1, 0.9983927011489868
1, 0.9972714185714722
0, 0.9999998807907104
0, 0.99957674741745
0, 0.9999586343765259
0, 0.999183714389801
0, 0.9998718500137329
1, 0.9476183652877808
0, 0.9999860525131226
0, 0.9999992251396179
0, 0.9972004890441895
0, 0.9943110942840576
1, 0.9995770454406738
0, 0.994315505027771
1, 0.9995636343955994
0, 0.9989977478981018
1, 0.9987441301345825
0, 0.9993754029273987
0, 0.9996795058250427
0, 0.9987438321113586
1, 0.9987449645996094
0, 0.9997212886810303
1, 0.999268651008606
1, 1.0
0, 0.9814790487289429
0, 0.9943104982376099
0, 0.9935632944107056
1, 0.9999998807907104
1, 0.9972747564315796
0, 0.9982536435127258
0, 0.9965021014213562
0, 1.0
0, 0.999577522277832
0, 1.0
1, 0.999774694442749
0, 0.9910202622413635
1, 1.000000238418579
0, 0.9963261485099792
0, 1.0
0, 0.9999762773513794
1, 0.9485379457473755
0, 0.9996007680892944
0, 0.9970832467079163
1, 0.9972693920135498
0, 0.9627009630203247
1, 0.9983524680137634
0, 0.988017737865448
0, 0.9987435936927795
0, 0.9991848468780518
0, 0.999914288520813
0, 0.9997216463088989
1, 0.9997205138206482
1, 0.9999999403953552
0, 0.997285008430481
0, 0.9990054965019226
1, 1.0
1, 0.9987533688545227
0, 0.9997748136520386
0, 0.9999949336051941
1, 0.9874049425125122
0, 0.9999581575393677
0, 0.9989633560180664
1, 0.9920475482940674
0, 0.9944570064544678
1, 0.9999999403953552
0, 0.9987449645996094
0, 0.9996014833450317
0, 0.9999760389328003
0, 0.999721348285675
0, 0.9422544240951538
0, 0.9999999403953552
0, 0.998745322227478
0, 0.9999809265136719
0, 0.9973481893539429
0, 0.9995757341384888
0, 0.9996036887168884
1, 0.9963294267654419
0, 0.9953322410583496
0, 1.0
1, 0.9992729425430298
0, 0.999575138092041
1, 0.9999995231628418
1, 0.998354434967041
0, 0.9904710054397583
0, 0.9992724061012268
0, 0.998353123664856
0, 0.9985526204109192
0, 1.0
1, 1.0
0, 0.9937891960144043
1, 0.9986211061477661
0, 0.9949517250061035
0, 1.0
0, 0.996432900428772
0, 0.9998699426651001
1, 0.9994426965713501
0, 0.9999517202377319
0, 0.9982213973999023
1, 0.9480135440826416
0, 0.9996009469032288
0, 0.9836687445640564
0, 0.9999998807907104
0, 0.9999557733535767
0, 0.9999580383300781
0, 0.9944561719894409
0, 0.9999993443489075
0, 0.9911661148071289
0, 0.9994444847106934
1, 0.9995970726013184
0, 0.9440556168556213
1, 0.9999232292175293
0, 0.9999999403953552
0, 1.0000001192092896
1, 0.9989960193634033
0, 1.0
1, 0.9996019005775452
1, 0.9998573660850525
1, 1.0
0, 0.9483198523521423
0, 0.9900574088096619
0, 0.9991837739944458
0, 0.9999996423721313
1, 1.0000001192092896
0, 0.9989948272705078
0, 0.9998574256896973
0, 0.9998708963394165
1, 0.9994557499885559
0, 0.9991840124130249
1, 0.9999902844429016
0, 1.0
1, 0.9999564290046692
0, 0.9970535635948181
1, 1.0
0, 0.9953322410583496
1, 0.9994417428970337
1, 0.9992707371711731
0, 0.999274492263794
0, 0.9964214563369751
0, 0.9882416725158691
0, 0.9924749135971069
1, 0.9970535039901733
1, 0.9995757341384888
1, 0.9995275139808655
0, 0.9998407363891602
1, 0.9972730278968811
1, 0.9983547925949097
0, 0.9485081434249878
0, 0.9999580383300781
1, 0.999770998954773
0, 0.9994260668754578
0, 0.9999999403953552
0, 0.9998688101768494
1, 0.9999760985374451
1, 0.9965434074401855
0, 0.9999760389328003
0, 0.9976974129676819
0, 1.0
0, 0.9998576045036316
1, 0.9995748400688171
0, 0.9414345026016235
0, 0.999803900718689
1, 0.9400779008865356
0, 0.9973534941673279
0, 0.999183714389801
0, 0.9987079501152039
0, 0.9924739599227905
1, 0.999721348285675
0, 0.9963337779045105
1, 0.999183177947998
0, 0.9983559846878052
0, 0.9981088638305664
0, 0.9983627796173096
0, 0.9973000288009644
1, 1.0000001192092896
0, 0.9994240403175354
1, 0.999858021736145
1, 0.9986247420310974
0, 0.9999582767486572
0, 0.9987559914588928
0, 0.9919255971908569
0, 0.9999562501907349
0, 0.9992719888687134
1, 0.9983556270599365
0, 0.9991844892501831
0, 0.9997208714485168
1, 0.9996808171272278
1, 1.0
0, 0.9991844296455383
0, 0.9997108578681946
1, 0.9985308051109314
1, 0.999973475933075
0, 0.9624505639076233
0, 0.999771237373352
1, 1.0000001192092896
1, 0.9998681545257568
0, 0.9953322410583496
1, 0.999716579914093
0, 0.9983564615249634
1, 0.9994248747825623
0, 1.0
1, 0.9983540177345276
0, 0.9999994039535522
0, 0.9995759725570679
0, 1.0
0, 0.9983590245246887
0, 0.9917001128196716
0, 0.9998576641082764
1, 0.9999999403953552
1, 0.9998574256896973
0, 0.9989936947822571
1, 1.0000001192092896
0, 0.998092532157898
0, 0.9999998807907104
0, 0.9977017045021057
0, 0.994316577911377
1, 0.9980749487876892
0, 0.9972733855247498
0, 0.9953322410583496
0, 0.9999999403953552
0, 0.9991074204444885
1, 0.999721109867096
1, 1.0
0, 0.9997738003730774
0, 0.9899013042449951
0, 0.9987435340881348
0, 0.998805046081543
0, 0.9998577833175659
0, 0.9991828203201294
0, 0.9979485869407654
1, 1.0
1, 1.0
1, 0.9998230338096619
0, 0.9503233432769775
0, 0.9988449215888977
0, 0.9987437725067139
0, 0.9969980716705322
0, 0.9970535039901733
0, 0.9624505639076233
1, 0.9999999403953552
1, 0.9999237060546875
0, 0.9987550377845764
0, 0.9994247555732727
0, 0.9983512759208679
1, 0.9998576045036316
1, 0.9292708039283752
0, 0.9997202754020691
1, 0.9994250535964966
1, 0.9998605251312256
1, 0.9981173276901245
0, 0.9999581575393677
0, 0.9999761581420898
0, 0.9525245428085327
0, 1.0
0, 0.9657831192016602
0, 0.9997206926345825
1, 1.0
1, 0.9999999403953552
1, 0.9364650249481201
1, 0.9987422823905945
0, 0.9928790330886841
0, 0.9999241828918457
0, 1.0
1, 0.9981240034103394
1, 0.9484834671020508
1, 1.0
0, 0.9948304891586304
0, 0.9400326013565063
0, 0.9972730875015259
0, 0.9478628039360046
0, 0.9999216198921204
0, 0.9999999403953552
0, 0.9964967370033264
0, 0.9990813732147217
1, 0.9924687743186951
1, 0.9998570680618286
0, 0.9899021983146667
1, 0.9999999403953552
1, 0.9943203926086426
0, 1.0
1, 1.0
0, 0.9996821880340576
0, 0.9994415044784546
0, 0.9943156242370605
1, 0.9987441897392273
1, 0.9487020373344421
1, 0.9423301815986633
0, 0.9999990463256836
0, 1.0
0, 0.9999583959579468
1, 0.9999217987060547
0, 0.9972754716873169
0, 0.9996845126152039
0, 0.9972729682922363
0, 0.998395562171936
1, 0.9994240403175354
0, 0.9999999403953552
0, 0.9999999403953552
0, 0.9968526363372803
1, 1.0
0, 0.9987417459487915
0, 0.9965025782585144
0, 0.9983903765678406
0, 0.9994257092475891
0, 0.9808146953582764
0, 0.9884216785430908
0, 0.9970529079437256
0, 0.9400259256362915
1, 0.9976944327354431
0, 0.9999240636825562
0, 0.9998404383659363
0, 0.9972716569900513
1, 0.9999579191207886
0, 0.9981221556663513
1, 0.9998575448989868
1, 0.9964846968650818
0, 0.9970678091049194
0, 0.9910914897918701
0, 0.9486951231956482
0, 0.9999999403953552
0, 0.9925501346588135
1, 0.9999582171440125
1, 0.9943113923072815
1, 0.9919451475143433
0, 0.9999545812606812
1, 0.9913315773010254
0, 0.9997719526290894
0, 0.9410387277603149
0, 0.999508261680603
1, 0.9996014833450317
0, 0.9999998807907104
1, 0.9992733001708984
1, 0.9976956844329834
1, 0.9878774881362915
0, 0.9997715353965759
0, 0.9983547329902649
1, 0.9999582767486572
0, 0.9477964639663696
1, 0.9987537264823914
0, 0.997693657875061
1, 1.0000001192092896
1, 0.9920967817306519
0, 0.9972106218338013
0, 0.9993026256561279
0, 0.9970345497131348
0, 0.9983566999435425
0, 0.949091911315918
0, 0.998354434967041
1, 0.9970521926879883
0, 0.9999244213104248
0, 0.9624505639076233
0, 0.9963340759277344
0, 0.9975215196609497
1, 0.9999999403953552
0, 0.9494240880012512
1, 1.0000001192092896
0, 0.9999983310699463
0, 1.0
0, 0.9962738752365112
0, 0.9988380670547485
0, 0.99977046251297
1, 0.9999219179153442
0, 0.9964981079101562
0, 0.9190651178359985
0, 0.9657831192016602
1, 1.0
0, 0.9999736547470093
0, 0.9970557689666748
1, 1.0
0, 0.9999762773513794
0, 0.9277451038360596
1, 0.9999999403953552
1, 1.0
0, 0.99992436170578
0, 1.0
1, 1.0
1, 0.9983549118041992
0, 0.999069094657898
1, 0.9997735023498535
0, 1.0
0, 0.999574601650238
1, 0.9995754957199097
1, 0.9836742281913757
1, 0.9999998807907104
1, 1.0
0, 0.9990888833999634
0, 0.9949381947517395
1, 0.9999207258224487
0, 0.9997206330299377
1, 0.9449897408485413
0, 0.9983541965484619
1, 1.0
0, 0.9501912593841553
1, 0.9964984655380249
0, 0.9983581304550171
0, 0.9998716711997986
0, 0.9911930561065674
1, 0.9998582005500793
1, 0.9955556988716125
0, 0.9986236095428467
1, 0.9992750287055969
1, 0.9999999403953552
0, 0.9865503907203674
0, 0.9999999403953552
0, 0.9997700452804565
1, 0.9992746114730835
1, 0.9999999403953552
0, 0.9924730062484741
1, 0.999720573425293
1, 0.9471712112426758
0, 0.992047131061554
1, 0.9999761581420898
0, 0.996497392654419
1, 0.9994243383407593
0, 0.9996809959411621
1, 0.9994249939918518
1, 0.9439167380332947
0, 0.9416368007659912
0, 0.9943075180053711
0, 0.9422048330307007
0, 0.9983542561531067
0, 0.9998572468757629
1, 0.9976931810379028
0, 0.9999999403953552
1, 0.9993062615394592
0, 0.9387897253036499
1, 0.9992753267288208
1, 1.0000001192092896
1, 0.9997200965881348
0, 0.9983564615249634
1, 0.9986243844032288
0, 0.9991841912269592
0, 0.9997211694717407
0, 0.9999239444732666
0, 0.9999587535858154
0, 0.9983562231063843
1, 0.9991850256919861
0, 0.9996018409729004
1, 0.9987449049949646
0, 0.9992735981941223
1, 0.9999998807907104
0, 0.9953322410583496
0, 0.9999261498451233
1, 0.9999998807907104
0, 0.9943076372146606
0, 1.0
0, 0.9943119883537292
1, 0.9997207522392273
0, 1.0
0, 0.99918532371521
0, 0.999186635017395
0, 0.970750629901886
0, 0.999955952167511
0, 0.9999566674232483
1, 0.9403795003890991
0, 0.998354971408844
0, 0.9497573375701904
1, 0.9555169343948364
0, 0.9928560853004456
1, 0.9987429976463318
1, 0.9998716711997986
1, 0.9995035529136658
0, 0.9977032542228699
0, 0.9991835951805115
0, 0.9991861581802368
0, 0.9972749352455139
1, 0.9018484354019165
0, 0.9999999403953552
0, 0.9770991802215576
0, 0.9999241828918457
0, 0.9996023178100586
0, 0.9970642328262329
0, 1.0
1, 0.999778151512146
1, 0.9994251132011414
0, 0.9943121671676636
1, 0.9997209310531616
1, 0.9924744367599487
1, 0.9994403123855591
0, 0.9920589327812195
0, 1.0
0, 1.0000001192092896
0, 0.9420924186706543
0, 0.9573932886123657
1, 1.0
0, 0.999600350856781
0, 0.9999582171440125
0, 1.0000001192092896
1, 1.0
1, 1.0
0, 0.9976912140846252
1, 0.9960604310035706
0, 0.9944936037063599
1, 0.9975547790527344
1, 0.9987449645996094
0, 0.9994251728057861
0, 0.9970535039901733
0, 0.99957674741745
0, 0.9999998807907104
0, 0.998744010925293
0, 0.9478164315223694
0, 0.999524712562561
0, 0.9874065518379211
1, 0.999279260635376
0, 0.9999998807907104
0, 0.9994321465492249
1, 1.0
0, 0.9999582171440125
0, 0.999758780002594
0, 0.9986411929130554
0, 0.9999577403068542
1, 0.9999999403953552
0, 0.9908069968223572
1, 0.9843846559524536
0, 0.99942547082901
1, 0.9998581409454346
1, 0.9987419247627258
0, 0.9995989799499512
0, 0.9999998807907104
0, 0.9955547451972961
1, 0.9992740154266357
1, 0.9987439513206482
0, 0.9989956617355347
0, 0.9999810457229614
1, 0.9995759129524231
0, 0.9972458481788635
0, 0.9920483231544495
0, 0.9970533847808838
1, 0.9998577833175659
1, 0.9999978542327881
1, 0.9998576641082764
1, 0.9989957213401794
1, 1.0000001192092896
0, 1.0
0, 0.9963332414627075
0, 1.0
1, 0.9999210238456726
0, 0.9999997615814209
0, 0.999858021736145
0, 0.9999999403953552
1, 0.9981155395507812
0, 0.9999997019767761
1, 0.9918433427810669
1, 0.993872880935669
0, 0.9910178184509277
1, 0.9992724657058716
0, 0.9994295835494995
1, 0.9999644756317139
0, 0.9995759725570679
0, 0.9999999403953552
0, 0.9999997615814209
0, 0.9998893141746521
1, 0.9987441301345825
0, 0.947829008102417
0, 0.9997634291648865
0, 1.0000001192092896
0, 0.9997217059135437
0, 0.9999241828918457
1, 1.0
0, 0.9993935823440552
0, 0.9899004101753235
1, 0.9997208118438721
0, 0.9999997615814209
1, 1.0
1, 0.9964965581893921
0, 0.9999999403953552
0, 0.999975860118866
1, 0.994939386844635
1, 0.9997200965881348
0, 1.0
1, 0.9970037937164307
0, 0.9995975494384766
0, 0.9972707033157349
1, 0.9997203350067139
0, 0.9997742176055908
1, 0.9400738477706909
1, 1.0
0, 0.9999558925628662
0, 0.9976251125335693
0, 0.9416751265525818
0, 0.999976396560669
1, 0.9999999403953552
0, 0.9994245767593384
0, 0.9991843104362488
1, 0.9995763897895813
0, 0.9981188774108887
0, 1.0
0, 1.0
1, 0.9997212290763855
0, 1.0000001192092896
0, 0.9943132996559143
0, 0.9987571239471436
0, 0.9953322410583496
1, 0.9999860525131226
0, 0.9964990615844727
0, 0.9920506477355957
0, 0.9999998807907104
1, 0.9999999403953552
0, 0.9998714923858643
0, 0.9808244705200195
0, 0.9977811574935913
0, 0.9999849200248718
0, 0.9986244440078735
0, 1.0
0, 0.999957799911499
0, 0.9999999403953552
1, 0.9997711181640625
0, 0.9981160163879395
1, 0.9999578595161438
1, 0.9999240040779114
1, 0.9998719692230225
0, 1.0
1, 0.9983565807342529
0, 0.9999257326126099
0, 0.9995136260986328
1, 0.9994250535964966
0, 0.9997212886810303
0, 0.9999856948852539
1, 0.9998575448989868
1, 1.0
0, 0.9999999403953552
0, 0.9998579025268555
0, 0.9999822378158569
1, 0.9955547451972961
0, 1.0000001192092896
1, 0.9995757937431335
0, 1.0000001192092896
1, 0.9999999403953552
0, 0.9999558925628662
0, 0.9999248385429382
1, 0.9910203218460083
0, 0.9975336194038391
0, 0.9920412302017212
0, 0.9999225735664368
0, 0.9990026354789734
0, 0.9999998211860657
1, 0.9998573660850525
1, 0.9991838932037354
1, 1.0000001192092896
0, 0.9987441301345825
0, 1.0
1, 0.9965003728866577
1, 0.9997208714485168
1, 0.9982554316520691
1, 1.0
0, 0.9999817609786987
0, 0.9955536127090454
0, 0.9991866946220398
0, 0.9972747564315796
0, 0.9953322410583496
1, 0.9987550973892212
1, 0.9999243021011353
1, 1.0
1, 0.999858021736145
1, 1.0
0, 0.9993056654930115
1, 0.9999860525131226
1, 0.9999759793281555
0, 0.9890307188034058
0, 0.999713659286499
1, 1.0
0, 0.9920468330383301
0, 1.0
1, 0.9998679161071777
1, 1.0
0, 0.9997742176055908
1, 0.9998576045036316
1, 0.9998716711997986
1, 0.998742938041687
0, 0.9998565912246704
0, 0.996849775314331
1, 0.9999992847442627
0, 0.9411599636077881
1, 0.9987980127334595
0, 0.9964988827705383
0, 0.9987440705299377
0, 0.9999984502792358
1, 0.9995782375335693
0, 0.9987431168556213
0, 1.0000001192092896
0, 0.9996024966239929
0, 0.9996011257171631
1, 0.9987443685531616
0, 0.9999239444732666
0, 0.9999557137489319
0, 0.9943165183067322
1, 0.9977074861526489
0, 1.0
0, 0.9999225735664368
1, 0.9992760419845581
0, 0.9965577125549316
0, 0.9999586939811707
1, 0.9412163496017456
0, 0.9997206926345825
1, 0.9970521926879883
0, 0.9976965188980103
1, 0.999003529548645
0, 0.9890285134315491
1, 0.8710105419158936
0, 0.9999998807907104
1, 0.9446756839752197
1, 0.9913710951805115
1, 0.987412691116333
0, 1.0
0, 0.9898954629898071
1, 0.9999998807907104
1, 1.0
1, 0.9992673397064209
1, 0.999424934387207
0, 0.999720573425293
0, 0.9981226325035095
0, 0.9935561418533325
1, 0.997052788734436
0, 0.9981188178062439
0, 0.9809320569038391
1, 0.9999998211860657
0, 0.9991843700408936
0, 0.9991774559020996
1, 0.9377110004425049
0, 1.0000001192092896
0, 0.999575138092041
0, 0.9999999403953552
0, 0.9962075352668762
1, 0.9999999403953552
1, 0.9999995231628418
1, 0.9995771050453186
1, 0.9983540177345276
0, 0.9921036958694458
1, 0.9981282949447632
0, 0.9994245171546936
0, 0.9744048118591309
0, 0.9999556541442871
1, 1.0
1, 0.9991835355758667
1, 0.9995772838592529
1, 0.9998581409454346
0, 1.0
0, 1.0000001192092896
0, 0.9994242787361145
0, 0.9998167157173157
1, 0.9993901252746582
0, 0.9976997375488281
0, 0.9989370107650757
0, 0.9999999403953552
0, 0.9999582767486572
1, 1.0
0, 0.9994410276412964
0, 0.9910237789154053
0, 0.9874053001403809
1, 0.9995962381362915
1, 0.9986244440078735
0, 0.99806147813797
1, 0.9999999403953552
1, 0.9997210502624512
1, 0.9389218091964722
1, 1.0000001192092896
0, 0.9994251728057861
0, 1.0
0, 0.9999999403953552
1, 0.9997217655181885
1, 0.999826967716217
1, 0.9998571276664734
1, 1.0
0, 0.9994246363639832
1, 0.9998874664306641
1, 0.9995245933532715
0, 0.9908121824264526
0, 0.9999999403953552
0, 0.9998679757118225
1, 0.998744010925293
0, 1.0
1, 0.9972705841064453
0, 0.9940805435180664
0, 0.9971829652786255
0, 1.0
1, 0.9472070932388306
0, 0.9998537302017212
1, 0.9997714757919312
0, 0.9997705817222595
1, 0.9992770552635193
0, 0.9999247789382935
0, 0.9964792132377625
0, 0.9996017813682556
0, 0.9904356598854065
1, 0.9987446069717407
0, 0.9998688697814941
0, 0.9998579025268555
0, 0.9995768070220947
1, 0.9986239671707153
0, 0.9899011850357056
0, 1.0
0, 0.9999582767486572
0, 0.9943145513534546
1, 0.9413721561431885
0, 0.9979310035705566
0, 1.0
1, 0.9994251728057861
0, 0.9987447261810303
1, 0.9981179237365723
0, 1.0
0, 0.9970881342887878
1, 0.9499028921127319
1, 0.9997697472572327
1, 0.9920464754104614
1, 0.9999999403953552
1, 0.9991839528083801
1, 0.9998711943626404
1, 0.9988367557525635
0, 1.0000001192092896
1, 0.9483168125152588
0, 0.9994669556617737
0, 0.9999240040779114
1, 0.9992750287055969
0, 0.9963280558586121
0, 0.9996025562286377
1, 0.9991863965988159
0, 1.0
0, 0.9963268041610718
0, 0.9997704029083252
1, 0.9994250535964966
0, 0.9987437129020691
1, 0.9988977313041687
1, 0.9944775700569153
0, 0.9989922046661377
1, 0.9424183368682861
1, 0.9999579191207886
0, 0.9999266862869263
0, 0.9970728158950806
0, 0.9997699856758118
1, 0.9955360889434814
0, 0.9981257915496826
0, 0.9890012741088867
0, 0.9963279366493225
0, 0.9998591542243958
0, 0.9999999403953552
0, 1.0
0, 0.9982600212097168
0, 0.9999243021011353
0, 0.9994250535964966
1, 0.9997208118438721
0, 0.9999561309814453
1, 0.9999998807907104
0, 0.9997210502624512
1, 0.9955676794052124
1, 0.9995779991149902
0, 0.9987437725067139
1, 0.9970533847808838
0, 0.9955548644065857
1, 0.99204421043396
1, 0.9999241232872009
0, 0.9999999403953552
1, 0.998626708984375
0, 0.9999916553497314
0, 0.9983552694320679
1, 0.9986831545829773
0, 0.9996806383132935
1, 0.9970527291297913
0, 0.9920480251312256
0, 0.9999999403953552
0, 0.9416803121566772
0, 0.9955549836158752
0, 0.9997209310531616
0, 0.9994249939918518
1, 1.0
0, 1.0
0, 0.9915685653686523
0, 0.9963280558586121
0, 0.9999943971633911
1, 0.9446380138397217
1, 1.0
0, 0.9972720742225647
0, 0.9999999403953552
0, 0.9986231923103333
1, 0.9997209310531616
0, 0.997350811958313
0, 0.9313596487045288
0, 0.9864141941070557
0, 0.9996804594993591
1, 0.9970531463623047
0, 0.9983558058738708
0, 0.9437587261199951
0, 0.9995009303092957
1, 0.9920453429222107
1, 0.9998579621315002
0, 0.9969179034233093
0, 0.9995758533477783
0, 0.993057131767273
0, 0.9997212290763855
0, 0.9970396757125854
1, 0.996996283531189
1, 0.9993300437927246
0, 0.9994243383407593
0, 0.9998722672462463
0, 0.9997071623802185
0, 0.99992436170578
0, 0.9995756149291992
1, 0.9992733001708984
0, 0.9976984262466431
0, 0.9998568296432495
1, 0.9997713565826416
0, 0.9389688372612
0, 0.9920472502708435
0, 0.9916039705276489
0, 1.0
0, 1.0
0, 0.9985529184341431
0, 0.9992748498916626
1, 0.9987425208091736
0, 0.9999998807907104
1, 0.9871683120727539
1, 0.9995257258415222
0, 0.9919700622558594
1, 0.9999577403068542
1, 0.998354971408844
0, 0.999976396560669
1, 0.9479759931564331
0, 0.9955593943595886
0, 0.9983512759208679
0, 0.9963265657424927
0, 0.9983553886413574
0, 1.0
1, 0.9999979734420776
0, 0.9991816878318787
1, 0.9997212290763855
1, 0.999998927116394
0, 0.947765588760376
0, 0.9976981282234192
0, 0.9997718334197998
1, 0.8234565258026123
1, 0.9999591112136841
1, 0.9991841912269592
0, 0.9953322410583496
1, 0.9999999403953552
0, 0.9996436834335327
0, 0.9991843104362488
0, 0.940980076789856
1, 0.997286319732666
0, 0.9983483552932739
0, 0.996497631072998
0, 0.9994248747825623
1, 0.999593198299408
1, 1.0
1, 0.9997210502624512
1, 0.9999999403953552
0, 0.9999740719795227
0, 0.9999999403953552
0, 0.9787061810493469
1, 0.9949543476104736
0, 1.0
1, 0.9963271617889404
0, 0.9972693920135498
1, 0.9998719096183777
1, 0.992047905921936
0, 0.9983580708503723
0, 0.9972696304321289
0, 0.9991844892501831
0, 1.0
0, 0.9998722076416016
0, 0.999680757522583
1, 0.9997221827507019
0, 0.930772066116333
0, 0.9924779534339905
1, 0.9998717308044434
0, 0.992470383644104
1, 0.9995997548103333
1, 0.9999999403953552
0, 0.9999759197235107
1, 0.9479561448097229
0, 0.9999998807907104
0, 0.9987416863441467
1, 0.9994248151779175
0, 0.9970536231994629
1, 0.999720573425293
0, 0.9991847276687622
0, 0.9836752414703369
1, 1.000000238418579
0, 0.9987430572509766
0, 0.9949464797973633
1, 0.9987080097198486
1, 0.9998573064804077
1, 0.9998576641082764
0, 0.991584062576294
1, 0.9987438917160034
0, 0.9989926815032959
0, 0.9999570846557617
1, 0.9874029159545898
1, 1.0000001192092896
0, 0.9864141941070557
1, 0.9999999403953552
0, 0.998744010925293
0, 0.9986226558685303
0, 0.9998018145561218
0, 0.9969736337661743
0, 0.9998575448989868
1, 1.0
0, 1.0
1, 0.9994251728057861
0, 0.9999719858169556
1, 0.9971108436584473
0, 1.0
1, 1.0
0, 0.9920451641082764
0, 0.9983539581298828
1, 0.9987457394599915
1, 0.9994238615036011
1, 0.9996000528335571
0, 0.9997169375419617
1, 0.9999243021011353
0, 0.9999589920043945
1, 0.9997206926345825
0, 0.9943095445632935
0, 0.9987057447433472
1, 0.9986248016357422
1, 0.9997230172157288
0, 0.9972724914550781
